1610	Which is right?	We moved to a new apartment a few months ago, but I don't like it. I wish $Blankspace$.	we hadn't moved$MCQ$	we didn't move$MCQ$	we wouldn't have moved$MCQ$	$FIB$we hadn't moved
1611	Which is right?	We lost the game because we played really badly. If $Blankspace$ better, we would have won.	we would have played$MCQ$	we played$MCQ$	we'd played$MCQ$	$FIB$we'd played
1612	Which is right?	Last year we spent a few days in New York, but we didn't have time to do all the things we wanted to do. I wish $Blankspace$ more time.	we had$MCQ$	we would have had$MCQ$	we'd had$MCQ$	$FIB$we'd had
1613	Which is right?	I didn't feel like eating anything. If I'd been hungry, $Blankspace$ something to eat.	I would have had$MCQ$	I had$MCQ$	I'd had$MCQ$	$FIB$I would have had
1620	Which is right?	I decided not to complain. If I $Blankspace$, nothing would have happened.	would complain$MCQ$	had complained$MCQ$	complained$MCQ$	would have complained$MCQ$	$FIB$had complained
1621	Which is right?	It was noisy and I had to shout to them. They $Blankspace$ me if I hadn't shouted.	didn't hear$MCQ$	wouldn't hear$MCQ$	couldn't hear$MCQ$	wouldn't have heard$MCQ$	$FIB$wouldn't have heard
1622	Which is right?	The restaurant was very busy last night. If we hadn't booked a table, we $Blankspace$ to wait.	would have$MCQ$	had$MCQ$	would have had$MCQ$	had had$MCQ$	$FIB$would have had
1623	Which is right?	I was scared because I was alone. <br />I'd have been all right if somebody $Blankspace$ with me.	had been$MCQ$	was$MCQ$	would be$MCQ$	would have been$MCQ$	$FIB$had been
1624	Which is right?	I didn't realise you needed help. If you $Blankspace$ me, I could have done something.	told$MCQ$	would tell$MCQ$	had told$MCQ$	would have told$MCQ$	$FIB$had told
1625	Which is right?	It took us a long time to get here. We $Blankspace$ here much sooner if the traffic hadn't been so bad.	had got$MCQ$	would have got$MCQ$	would get$MCQ$	got$MCQ$	$FIB$would have got
1626	Which is right?	Enjoy your holiday. I $Blankspace$ you have a great time.	wish$MCQ$	hope$MCQ$	$FIB$hope
1627	Which is right?	Goodbye! I $Blankspace$ you all the best for the future.	wish$MCQ$	hope$MCQ$	$FIB$wish
1628	Which is right?	We said goodbye to one another and $Blankspace$ each other luck.	wished$MCQ$	hoped$MCQ$	$FIB$wished
1629	Which is right?	We're going to have a picnic tomorrow, so I $Blankspace$ the weather is nice.	wish$MCQ$	hope$MCQ$	$FIB$hope
1630	Which is right?	Congratulations on your new job. I $Blankspace$ you every success.	wish$MCQ$	hope$MCQ$	$FIB$wish
1631	Which is right?	Good luck in your new job. I $Blankspace$ it works out well for you.	wish$MCQ$	hope$MCQ$	$FIB$hope
1653	Which is right?	It's a difficult question. I wish $Blankspace$ the answer.	I know$MCQ$	I knew$MCQ$	I would know$MCQ$	$FIB$I knew
1654	Which is right?	I wish the bus $Blankspace$. We've been waiting for 20 minutes.	came$MCQ$	had come$MCQ$	would come$MCQ$	$FIB$would come
1655	Which is right?	I don't like that man in the green jacket. I wish $Blankspace$ away.	he'd go$MCQ$	he went$MCQ$	he goes$MCQ$	$FIB$he'd go
1656	Which is right?	It's freezing today. I wish $Blankspace$ so cold.	it isn't$MCQ$	it wouldn't be$MCQ$	it wasn't$MCQ$	$FIB$it wasn't
1657	Which is right?	I should have done what you said. I wish $Blankspace$ your advice.	I took$MCQ$	I'd taken$MCQ$	I would have taken$MCQ$	$FIB$I'd taken
1658	Which is right?	You're lucky to be going away. I wish $Blankspace$ come with you.	I can$MCQ$	I could$MCQ$	I would$MCQ$	$FIB$I could
1659	Which is right?	Why do you keep interrupting me? I wish $Blankspace$.	you listen$MCQ$	you had listened$MCQ$	you would listen$MCQ$	$FIB$you would listen
1660	Which is right?	The cost of living is very high. I wish everything $Blankspace$ so expensive.	isn't$MCQ$	wasn't$MCQ$	wouldn't be$MCQ$	$FIB$wasn't
1661	Which is right?	I wish $Blankspace$ a piano. I'd love to have one.	I have$MCQ$	I would have$MCQ$	I had$MCQ$	$FIB$I had
1662	Which is right?	I wish somebody $Blankspace$ me a piano.	gives$MCQ$	gave$MCQ$	would give$MCQ$	$FIB$would give
1663	Which is right?	You love complaining! I wish $Blankspace$ all the time.	you don't complain$MCQ$	you wouldn't complain$MCQ$	you aren't complaining$MCQ$	$FIB$you wouldn't complain
1714	Which is right?	The boat hit a rock and $Blankspace$ quickly.<br />Fortunately everybody $Blankspace$ .	sank$MCQ$	is sunk$MCQ$	was sunk | rescued$MCQ$	is rescued$MCQ$	was rescued$MCQ$	$FIB$sank	$FIB$was rescued
1715	Which is right?	Robert's parents $Blankspace$ when he was very young.<br />He and his sister $Blankspace$ by their grandparents.	were dead$MCQ$	were died$MCQ$	died | brought up$MCQ$	were brought up$MCQ$	have brought up$MCQ$	$FIB$died	$FIB$were brought up
1716	Which is right?	While I was on holiday, my camera $Blankspace$ from my hotel room.<br />While I was on holiday, my camera $Blankspace$ from my hotel room.	was stolen$MCQ$	is stolen$MCQ$	stole | is disappeared$MCQ$	disappeared$MCQ$	was disappeared$MCQ$	$FIB$was stolen	$FIB$disappeared
1717	Which is right?	Why $Blankspace$ from her job? Didn't she enjoy it any more?<br />Why $Blankspace$ from his job? Did he do something wrong?	Sue resigned$MCQ$	was Sue resigned$MCQ$	did Sue resign | was Bill fired$MCQ$	did Bill fire$MCQ$	is Bill fired$MCQ$	$FIB$did Sue resign	$FIB$was Bill fired
1718	Which is right?	These are nice pictures. Where $Blankspace$ ? In London?<br />Who took these pictures? $Blankspace$ them, or somebody else?	did they take$MCQ$	they were taken$MCQ$	were they taken | Were you taking$MCQ$	Did you take$MCQ$	Were you taken by$MCQ$	$FIB$were they taken	$FIB$Did you take
1830	Which is right?	$Blankspace$ to start work at 8.15, but we rarely do anything before 8.30.	We suppose$MCQ$	We aren't supposed$MCQ$	We're supposed$MCQ$	$FIB$We're supposed
1831	Which is right?	$Blankspace$ to phone Helen last night, but I completely forgot.	I supposed$MCQ$	I was supposed$MCQ$	I'm supposed$MCQ$	$FIB$I was supposed
1832	Which is right?	This door is a fire exit. $Blankspace$ to put anything in front of it.	We're supposed$MCQ$	We're not supposed$MCQ$	We don't suppose$MCQ$	$FIB$We're not supposed
1833	Which is right?	My flight $Blankspace$ to depart at 10.15, but it didn't leave until 11.30.	is supposed$MCQ$	wasn't supposed$MCQ$	was supposed$MCQ$	$FIB$was supposed
1834	Which is right?	The buses $Blankspace$ to run every 20 minutes, but we've already been waiting half an hour.	are supposed$MCQ$	supposed$MCQ$	aren't supposed$MCQ$	$FIB$are supposed
1835	Which is right?	Jonathan has a problem with his back. $Blankspace$ to lift anything heavy.	He's supposed$MCQ$	He's not supposed$MCQ$	He doesn't suppose$MCQ$	$FIB$He's not supposed
1836	Which is right?	Hi! You're early. $Blankspace$ to be here yet. I'm not ready.	You're supposed$MCQ$	You don't suppose$MCQ$	You're not supposed$MCQ$	$FIB$You're not supposed
1943	Which is right?	A: Somebody hit me.<br />B: .......... $Blankspace$	Who did you hit?$MCQ$	Who hit you?$MCQ$	Who did hit you?$MCQ$	$FIB$Who hit you?
1944	Which is right?	A: I hit somebody.<br />B: .......... $Blankspace$	Who did you hit?$MCQ$	Who hit you?$MCQ$	Who did hit you?$MCQ$	$FIB$Who did you hit?
1945	Which is right?	A: Somebody paid the bill.<br />B: .......... $Blankspace$	Who did pay the bill?$MCQ$	Who did the bill pay?$MCQ$	Who paid the bill?$MCQ$	$FIB$Who paid the bill?
1946	Which is right?	A: Something happened.<br />B: .......... $Blankspace$	What happened?$MCQ$	What did happen?$MCQ$	What did it happen?$MCQ$	$FIB$What happened?
1947	Which is right?	A: Diane said something.<br />B: .......... $Blankspace$	What she did say?$MCQ$	What said she?$MCQ$	What did she say?$MCQ$	$FIB$What did she say?
1948	Which is right?	A: Somebody lives in that house.<br />B: .......... $Blankspace$	Who does live there?$MCQ$	Who lives there?$MCQ$	Who does there live?$MCQ$	$FIB$Who lives there?
1949	Which is right?	A: This word means something.<br />B: .......... $Blankspace$	What does mean this word?$MCQ$	What does this word mean?$MCQ$	What means this word?$MCQ$	$FIB$What does this word mean?
1980	Which is right?	$Blankspace$	Do you know what time does the bus leave?$MCQ$	Do you know what time the bus leaves?$MCQ$	Do you know what time leaves the bus?$MCQ$	$FIB$Do you know what time the bus leaves?
1981	Which is right?	$Blankspace$	Why Amy does get up so early every day?$MCQ$	Why Amy gets up so early every day?$MCQ$	Why does Amy get up so early every day?$MCQ$	$FIB$Why does Amy get up so early every day?
1982	Which is right?	$Blankspace$	I want to know what this word means.$MCQ$	I want to know what does this word mean.$MCQ$	I want to know what means this word.$MCQ$	$FIB$I want to know what this word means.
1983	Which is right?	$Blankspace$	How much it costs to park here?$MCQ$	How much does it cost to park here?$MCQ$	How much it does cost to park here?$MCQ$	$FIB$How much does it cost to park here?
1984	Which is right?	$Blankspace$	Tell me what you want.$MCQ$	Tell me what you do want.$MCQ$	Tell me what do you want.$MCQ$	$FIB$Tell me what you want.
1985	Which is right?	$Blankspace$	I can't remember where did I park the car.$MCQ$	I can't remember where I parked the car.$MCQ$	I can't remember where I did park the car.$MCQ$	$FIB$I can't remember where I parked the car.
1986	Which is right?	$Blankspace$	Why you didn't phone yesterday?$MCQ$	Why didn't you phone yesterday?$MCQ$	Why didn't phone you yesterday?$MCQ$	$FIB$Why didn't you phone yesterday?
1987	Which is right?	$Blankspace$	Do you have any idea where does Helen work?$MCQ$	Do you have any idea where Helen does work?$MCQ$	Do you have any idea where Helen works?$MCQ$	$FIB$Do you have any idea where Helen works?
2084	Which is right?	Let's go out tonight, $Blankspace$?	do we$MCQ$	shouldn't we$MCQ$	shall we$MCQ$	$FIB$shall we
2085	Which is right?	I'm too impatient, $Blankspace$?	isn't it$MCQ$	aren't I$MCQ$	don't I$MCQ$	$FIB$aren't I
2086	Which is right?	Don't drop that vase, $Blankspace$?	will you$MCQ$	won't you$MCQ$	do you$MCQ$	$FIB$will you
2087	Which is right?	I'm not lazy, $Blankspace$?	aren't I$MCQ$	am I$MCQ$	isn't it$MCQ$	$FIB$am I
2088	Which is right?	Don't forget to phone me, $Blankspace$?	do you$MCQ$	don't you$MCQ$	will you$MCQ$	$FIB$will you
2089	Which is right?	Let's sit here, $Blankspace$?	shall we$MCQ$	don't we$MCQ$	won't we$MCQ$	$FIB$shall we
2173	Which is right?	I've never been to Hong Kong, but I'd like $Blankspace$ there.	go$MCQ$	to go$MCQ$	$FIB$to go
2174	Which is right?	I'm in a difficult position. What do you advise me $Blankspace$?	do$MCQ$	to do$MCQ$	$FIB$to do
2175	Which is right?	The film was very sad. It made me $Blankspace$.	cry$MCQ$	to cry$MCQ$	$FIB$cry
2176	Which is right?	Lisa's parents always encouraged her $Blankspace$ hard at school.	study$MCQ$	to study$MCQ$	$FIB$to study
2177	Which is right?	Sarah wouldn't let me $Blankspace$ her car. She doesn't trust me.	borrow$MCQ$	to borrow$MCQ$	$FIB$borrow
2178	Which is right?	If you enter a country with a tourist visa, you are not allowed $Blankspace$ there.	work$MCQ$	to work$MCQ$	$FIB$to work
2179	Which is right?	Don't tell him what to do. Let him $Blankspace$ what he wants.	do$MCQ$	to do$MCQ$	$FIB$do
2180	Which is right?	You can't make people $Blankspace$ things they don't want to do.	do$MCQ$	to do$MCQ$	$FIB$do
2181	Which is right?	You can't force people $Blankspace$ things they don't want to do.	do$MCQ$	to do$MCQ$	$FIB$to do
2182	Which is right?	Sarah isn't in the office right now. $Blankspace$	Would you like her call you back later?$MCQ$	Would you like she will call you back later?$MCQ$	Would you like her to call you back later?$MCQ$	$FIB$Would you like her to call you back later?
2183	Which is right?	The movie was great. $Blankspace$	I didn't expect to be so good.$MCQ$	I didn't expect it to be so good.$MCQ$	I didn't expect it was so good.$MCQ$	$FIB$I didn't expect it to be so good.
2184	Which is right?	'I don't think Alex likes me.' $Blankspace$	'What makes you think that?'$MCQ$	'What makes you thinking that?'$MCQ$	'What makes you to think that?'$MCQ$	$FIB$'What makes you think that?'
2185	Which is right?	Some friends of mine were going out to eat. $Blankspace$	They invited me join them.$MCQ$	They invited me to join them.$MCQ$	They invited joining them.$MCQ$	$FIB$They invited me to join them.
2186	Which is right?	We didn't know what to do, $Blankspace$	so I suggested watch a movie.$MCQ$	so I suggested watching a movie.$MCQ$	so I suggested to watch a movie.$MCQ$	$FIB$so I suggested watching a movie.
2187	Which is right?	Please be careful. $Blankspace$	I don't want you will hurt yourself.$MCQ$	I don't want you to hurt yourself.$MCQ$	I don't want you hurt yourself.$MCQ$	$FIB$I don't want you to hurt yourself.
2188	Which is right?	Please don't interrupt me. $Blankspace$	Let me finish.$MCQ$	Let me to finish.$MCQ$	Let me finishing.$MCQ$	$FIB$Let me finish.
2189	Which is right?	We have no tomatoes. $Blankspace$	Can you remind me to buy some?$MCQ$	Can you remind me that I buy some?$MCQ$	Can you remind me buy some?$MCQ$	$FIB$Can you remind me to buy some?
2190	Which is right?	Why did you change your decision? $Blankspace$	What made you changing your mind?$MCQ$	What made you to change your mind?$MCQ$	What made you change your mind?$MCQ$	$FIB$What made you change your mind?
2205	Which is right?	They denied $Blankspace$ the money.	stealing$MCQ$	to steal$MCQ$	$FIB$stealing
2206	Which is right?	Have you ever considered $Blankspace$ to live in another country?	going$MCQ$	to go$MCQ$	$FIB$going
2207	Which is right?	I can't afford $Blankspace$ away. I don't have enough money.	going$MCQ$	to go$MCQ$	$FIB$to go
2208	Which is right?	Mark needed our help and we promised $Blankspace$ what we could.	doing$MCQ$	to do$MCQ$	$FIB$to do
2209	Which is right?	The driver of one of the cars admitted $Blankspace$ the accident.	causing$MCQ$	to cause$MCQ$	$FIB$causing
2210	Which is right?	The wall was quite high, but I managed $Blankspace$ over it.	climbing$MCQ$	to climb$MCQ$	$FIB$to climb
2211	Which is right?	I don't mind $Blankspace$ alone, but I'd rather be with other people.	being$MCQ$	to be$MCQ$	$FIB$being
2212	Which is right?	I meant $Blankspace$ Kate about the meeting, but I forgot.	telling$MCQ$	to tell$MCQ$	$FIB$to tell
2213	Which is right?	It was good to see you. I hope $Blankspace$ you again soon.	seeing$MCQ$	to see$MCQ$	$FIB$to see
2214	Which is right?	Why do you keep $Blankspace$ me questions? Leave me alone!	asking$MCQ$	to ask$MCQ$	$FIB$asking
2215	Which is right?	Please stop $Blankspace$ me questions.	asking$MCQ$	to ask$MCQ$	$FIB$asking
2216	Which is right?	I refuse $Blankspace$ any more questions.	answering$MCQ$	to answer$MCQ$	$FIB$to answer
2232	Which is right?	Please remember $Blankspace$ the windows if you go out.	closing$MCQ$	to close$MCQ$	$FIB$to close
2233	Which is right?	He says we've met before, but I don't remember $Blankspace$ him.	meeting$MCQ$	to meet$MCQ$	$FIB$meeting
2234	Which is right?	Someone must have taken my bag. I clearly remember $Blankspace$ it by the window and now it isn't there.	leaving$MCQ$	to leave$MCQ$	$FIB$leaving
2235	Which is right?	When you see Steve, remember $Blankspace$ hello from me.	saying$MCQ$	to say$MCQ$	$FIB$to say
2236	Which is right?	A: You lent me some money a few months ago.<br />B: Did I? Are you sure? I don't remember $Blankspace$ you money.	lending$MCQ$	to lend$MCQ$	$FIB$lending
2237	Which is right?	A: Did you remember $Blankspace$ your sister?<br />B: Oh no, I forgot. I'll phone her tomorrow.	phoning$MCQ$	to phone$MCQ$	$FIB$to phone
2238	Which is right?	The course I did wasn't very good, but I don't regret $Blankspace$ it.	doing$MCQ$	to do$MCQ$	$FIB$doing
2239	Which is right?	I knew they were in trouble, but I regret $Blankspace$ that I did nothing to help them.	saying$MCQ$	to say$MCQ$	$FIB$to say
2240	Which is right?	It started to get cold and he regretted $Blankspace$ his coat.	not wearing$MCQ$	not to wear$MCQ$	$FIB$not wearing
2241	Which is right?	I now regret $Blankspace$ my job. It was a mistake.	leaving$MCQ$	to leave$MCQ$	$FIB$leaving
2242	Which is right?	I regret $Blankspace$ that there is some bad news.	having to tell you$MCQ$	to have to tell you$MCQ$	$FIB$to have to tell you
2243	Which is right?	I can't go on $Blankspace$ here any more. I want a different job.	working$MCQ$	to work$MCQ$	$FIB$working
2244	Which is right?	Alex was a good athlete when I was at school with him. A few years later, he went on $Blankspace$ an Olympic medal.	winning$MCQ$	to win$MCQ$	$FIB$to win
2245	Which is right?	When I came into the room, Lisa was reading a book. She looked up and said hello, and then went on $Blankspace$.	reading$MCQ$	to read$MCQ$	$FIB$reading
2246	Which is right?	Food prices have gone up again. How are we going to manage if prices go on $Blankspace$?	rising$MCQ$	to rise$MCQ$	$FIB$rising
2247	Which is right?	Ben joined the company nine years ago. He became assistant manager after two years, and a few years later he went on $Blankspace$ manager of the company.	becoming$MCQ$	to become$MCQ$	$FIB$to become
2262	Which is right?	I tried $Blankspace$ the shelf, but I wasn't tall enough.	reaching$MCQ$	to reach$MCQ$	$FIB$to reach
2263	Which is right?	I rang the doorbell, but there was no answer. Then I tried $Blankspace$ on the window, but there was still no answer.	knocking$MCQ$	to knock$MCQ$	$FIB$knocking
2264	Which is right?	We tried $Blankspace$ the fire out, but without success. We had to call the fire brigade.	putting$MCQ$	to put$MCQ$	$FIB$to put
2265	Which is right?	Please leave me alone. I'm trying $Blankspace$.	concentrating$MCQ$	to concentrate$MCQ$	$FIB$to concentrate
2266	Which is right?	Sue needed to borrow some money. She tried $Blankspace$ Gary, but he said he was short of money too.	asking$MCQ$	to ask$MCQ$	$FIB$asking
2267	Which is right?	Mr Bennett isn't here right now. Please try $Blankspace$ later.	calling$MCQ$	to call$MCQ$	$FIB$calling
2268	Which is right?	The woman's face was familiar. I tried $Blankspace$ where I'd seen her before.	remembering$MCQ$	to remember$MCQ$	$FIB$to remember
2274	Which is right?	We spend too much time sitting down. We need $Blankspace$ more exercise.	getting$MCQ$	to get$MCQ$	$FIB$to get
2275	Which is right?	The windows are dirty. They need $Blankspace$.	cleaning$MCQ$	to clean$MCQ$	$FIB$cleaning
2276	Which is right?	My grandmother isn't able to look after herself any more. She needs $Blankspace$ after.	looking$MCQ$	to look$MCQ$	$FIB$looking
2277	Which is right?	I can't make a decision right now. I need $Blankspace$ about it.	thinking$MCQ$	to think$MCQ$	$FIB$to think
2278	Which is right?	Your hair is getting very long. It will need $Blankspace$ soon.	cutting$MCQ$	to cut$MCQ$	$FIB$cutting
2279	Which is right?	That shirt looks fine. You don't need $Blankspace$ it.	ironing$MCQ$	to iron$MCQ$	$FIB$to iron
2280	Which is right?	That shirt looks fine. It doesn't need $Blankspace$.	ironing$MCQ$	to iron$MCQ$	$FIB$ironing
2281	Which is right?	They were talking very loudly. We couldn't help $Blankspace$ what they said.	overhearing$MCQ$	to overhear$MCQ$	$FIB$overhearing
2282	Which is right?	I've lost my phone. Can you help me $Blankspace$ for it?	looking$MCQ$	look$MCQ$	$FIB$look
2283	Which is right?	He looks so funny. Whenever I see him, I can't help $Blankspace$.	smiling$MCQ$	smile$MCQ$	$FIB$smiling
2284	Which is right?	The fine weather helped $Blankspace$ it a really nice holiday.	making$MCQ$	make$MCQ$	$FIB$make
2285	Which is right?	Did you help $Blankspace$ up after the party?	cleaning$MCQ$	to clean$MCQ$	$FIB$to clean
2286	Which is right?	I think about what happened all the time. I can't help $Blankspace$ about it.	thinking$MCQ$	think$MCQ$	$FIB$thinking
2287	Which is right?	I can't help you $Blankspace$ a job. You have to find one yourself.	getting$MCQ$	get$MCQ$	$FIB$get
2300	Which is right?	I don't like surprises. I like $Blankspace$ things in advance.	knowing$MCQ$	to know$MCQ$	$FIB$to know
2301	Which is right?	I enjoy $Blankspace$ busy. I don't like it when there's nothing to do.	being$MCQ$	to be$MCQ$	$FIB$being
2302	Which is right?	I used to be a teacher. I liked $Blankspace$, but it was very hard work.	teaching$MCQ$	to teach$MCQ$	$FIB$teaching
2303	Which is right?	If there's good news and bad news, I like $Blankspace$ the bad news first.	hearing$MCQ$	to hear$MCQ$	$FIB$to hear
2304	Which is right?	I don't like $Blankspace$ in this part of town. I want to move somewhere else.	living$MCQ$	to live$MCQ$	$FIB$living
2305	Which is right?	I'm not in a hurry. I don't mind $Blankspace$.	waiting$MCQ$	to wait$MCQ$	$FIB$waiting
2306	Which is right?	Before I make a decision, I like $Blankspace$ about it carefully.	thinking$MCQ$	to think$MCQ$	$FIB$to think
2307	Which is right?	Do you have a minute? I'd like $Blankspace$ you about something.	telling$MCQ$	to tell$MCQ$	$FIB$to tell
2308	Which is right?	Rachel has lived in Paris for a long time. She likes $Blankspace$ there.	living$MCQ$	to live$MCQ$	$FIB$living
2309	Which is right?	I would love $Blankspace$ to your wedding, but I'm afraid it's impossible.	coming$MCQ$	to come$MCQ$	$FIB$to come
2310	Which is right?	A: Would you like $Blankspace$?<br />B: No, thanks. I'll stand.	sitting down$MCQ$	to sit down$MCQ$	$FIB$to sit down
2311	Which is right?	A: Do you like $Blankspace$ here?<br />B: Yes, I enjoy it very much.	working$MCQ$	to work$MCQ$	$FIB$working
2312	Which is right?	Shall we leave now, or would you prefer $Blankspace$ a little?	waiting$MCQ$	to wait$MCQ$	$FIB$to wait
2313	Which is right?	The music is very loud. Would you mind $Blankspace$ it down?	turning$MCQ$	to turn$MCQ$	$FIB$turning
2355	Which is right?	Do you want me to go now, or would you rather I $Blankspace$ here?	stay$MCQ$	stayed$MCQ$	$FIB$stayed
2356	Which is right?	Do you want to go out, or would you rather $Blankspace$ at home?	stay$MCQ$	stayed$MCQ$	$FIB$stay
2357	Which is right?	This is a private matter. I'd rather you $Blankspace$ tell anybody else.	don't$MCQ$	didn't$MCQ$	$FIB$didn't
2358	Which is right?	I'd prefer not to make a decision without Jack and Sue. I'd rather they $Blankspace$ here.	are$MCQ$	were$MCQ$	$FIB$were
2359	Which is right?	I don't like this programme. $Blankspace$ watch it.	I'd rather not$MCQ$	I'd rather I don't$MCQ$	$FIB$I'd rather not
2360	Which is right?	A: Do you mind if I open the window?<br />B: I'd rather you $Blankspace$. I'm cold.	don't$MCQ$	didn't$MCQ$	$FIB$didn't
2394	Which is right?	I've been working hard. I'd like $Blankspace$ a break soon.	to have$MCQ$	to having$MCQ$	$FIB$to have
2395	Which is right?	I've been working hard. I'm looking forward $Blankspace$ a break.	to have$MCQ$	to having$MCQ$	$FIB$to having
2396	Which is right?	I'm not looking forward $Blankspace$ away. I'd prefer to stay here.	to go$MCQ$	to going$MCQ$	$FIB$to going
2397	Which is right?	We've decided $Blankspace$ our car. Are you interested in buying it?	to sell$MCQ$	to selling$MCQ$	$FIB$to sell
2398	Which is right?	Are you looking forward $Blankspace$ your new job?	to start$MCQ$	to starting$MCQ$	$FIB$to starting
2399	Which is right?	What do you want $Blankspace$ when you leave school?	to do$MCQ$	to doing$MCQ$	$FIB$to do
2400	Which is right?	Bye! I hope $Blankspace$ you again soon.	to see$MCQ$	to seeing$MCQ$	$FIB$to see
2420	Which is right?	Dan used to $Blankspace$ a lot of coffee. Now he prefers tea.	drink$MCQ$	drinking$MCQ$	$FIB$drink
2421	Which is right?	I feel very full after that meal. I'm not used to $Blankspace$ so much.	eat$MCQ$	eating$MCQ$	$FIB$eating
2422	Which is right?	I wouldn't like to share a room. I'm used to $Blankspace$ my own room.	have$MCQ$	having$MCQ$	$FIB$having
2423	Which is right?	I used to $Blankspace$ a car, but I sold it a few months ago.	have$MCQ$	having$MCQ$	$FIB$have
2424	Which is right?	When we were children, we used to $Blankspace$ swimming very often.	go$MCQ$	going$MCQ$	$FIB$go
2425	Which is right?	Emma and Chris have worked together for a long time. They know each other well and they're used to $Blankspace$ together.	work$MCQ$	working$MCQ$	$FIB$working
2426	Which is right?	There used to $Blankspace$ a school here, but it was knocked down.	be$MCQ$	being$MCQ$	$FIB$be
2427	Which is right?	I'm the boss here! I'm not used to $Blankspace$ told what to do.	be$MCQ$	being$MCQ$	$FIB$being
2428	Which is right?	We used to $Blankspace$ in a small village. We moved to London a few years ago.	live$MCQ$	living$MCQ$	$FIB$live
2429	Which is right?	When we moved to London, we had to get used to $Blankspace$ in a big city.	live$MCQ$	living$MCQ$	$FIB$living
2518	Which is right?	You need a lot of experience $Blankspace$ this job.	for$MCQ$	to$MCQ$	$FIB$for
2519	Which is right?	You need a lot of experience $Blankspace$ do this job.	for$MCQ$	to$MCQ$	$FIB$to
2520	Which is right?	We'll need more time $Blankspace$ make a decision.	for$MCQ$	to$MCQ$	$FIB$to
2521	Which is right?	I need some money $Blankspace$ a taxi.	for$MCQ$	to$MCQ$	$FIB$for
2522	Which is right?	He's very old. He needs someone $Blankspace$ take care of him.	for$MCQ$	to$MCQ$	$FIB$to
2523	Which is right?	They're having a party $Blankspace$ celebrate passing their exams.	for$MCQ$	to$MCQ$	$FIB$to
2524	Which is right?	I had to put on my glasses $Blankspace$ read the notice.	for$MCQ$	to$MCQ$	$FIB$to
2525	Which is right?	Do you have to wear glasses $Blankspace$ reading?	for$MCQ$	to$MCQ$	$FIB$for
2526	Which is right?	There will be a meeting next week $Blankspace$ discuss the problem.	for$MCQ$	to$MCQ$	$FIB$to
2527	Which is right?	I wish we had a garden $Blankspace$ the children $Blankspace$ play in.	for$MCQ$	to$MCQ$	$FIB$for	$FIB$to
2573	Which is right?	I don't usually carry my passport with me. $Blankspace$	I'm afraid to lose it.$MCQ$	I'm afraid of losing it.$MCQ$	$FIB$I'm afraid of losing it.
2574	Which is right?	In the middle of the film there was a very horrifying scene. $Blankspace$	We were afraid to look.$MCQ$	We were afraid of looking.$MCQ$	$FIB$We were afraid to look.
2575	Which is right?	We hurried to the station. $Blankspace$	We were afraid to miss our train.$MCQ$	We were afraid of missing our train.$MCQ$	$FIB$We were afraid of missing our train.
2576	Which is right?	I was worried because we didn't have much petrol. $Blankspace$	I was afraid to run out of petrol.$MCQ$	I was afraid of running out of petrol.$MCQ$	$FIB$I was afraid of running out of petrol.
2577	Which is right?	There are a lot of problems in this part of the city. $Blankspace$	Many people are afraid to leave their homes after dark.$MCQ$	Many people are afraid of leaving their homes after dark.$MCQ$	$FIB$Many people are afraid to leave their homes after dark.
2578	Which is right?	The vase was very valuable, so I held it carefully. $Blankspace$	I was afraid to drop it.$MCQ$	I was afraid of dropping it.$MCQ$	$FIB$I was afraid of dropping it.
2579	Which is right?	If there's anything you want to know, you can ask me. $Blankspace$	Don't be afraid to ask.$MCQ$	Don't be afraid of asking.$MCQ$	$FIB$Don't be afraid to ask.
2580	Which is right?	The food on my plate didn't look fresh and didn't smell good. $Blankspace$	I was afraid to eat it.$MCQ$	I was afraid of eating it.$MCQ$	$FIB$I was afraid to eat it.
2581	Which is right?	Julia is interested $Blankspace$ her own business.	in starting$MCQ$	to start$MCQ$	$FIB$in starting
2582	Which is right?	I don't enjoy sightseeing. I'm not interested $Blankspace$ at old buildings.	in looking$MCQ$	to look$MCQ$	$FIB$in looking
2583	Which is right?	I was interested $Blankspace$ your article in the paper last week. I agreed with everything you wrote.	in reading$MCQ$	to read$MCQ$	$FIB$to read
2584	Which is right?	I didn't enjoy school. I wasn't interested $Blankspace$.	in studying$MCQ$	to study$MCQ$	$FIB$in studying
2585	Which is right?	I heard from Mark recently. You'll be interested $Blankspace$ that he's now working in Paris.	in knowing$MCQ$	to know$MCQ$	$FIB$to know
2586	Which is right?	I was interested $Blankspace$ that the company closed down. That was a surprise.	in hearing$MCQ$	to hear$MCQ$	$FIB$to hear
2587	Which is right?	Ben wants to stay single. He's not interested $Blankspace$ married.	in getting$MCQ$	to get$MCQ$	$FIB$in getting
2588	Which is right?	I'm sorry $Blankspace$ you that we are unable to offer you the job.	for telling$MCQ$	to tell$MCQ$	$FIB$to tell
2589	Which is right?	I'm sorry $Blankspace$ to call you yesterday.	for forgetting$MCQ$	to forget$MCQ$	$FIB$for forgetting
2590	Which is right?	I'm sorry $Blankspace$ bad things about you. I didn't mean what I said.	for saying$MCQ$	to say$MCQ$	$FIB$for saying
2591	Which is right?	We were sorry $Blankspace$ that you can't come to the wedding.	for hearing$MCQ$	to hear$MCQ$	$FIB$to hear
